plan_sha256,contract_file_sha256,benchmark_sha256,evidence_sha256_270m,evidence_sha256_1b,evidence_sha256_4b,implementation_git_revision,scope,group,model,metric,value
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,precision_among_contract_accepted_observations,0.6782608695652174
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,baseline_gate_survived_count,176
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,counterfactual_gate_survived_count,115
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,raw_contract_rejection_reason_counts,"{""ACCEPTED"": 115, ""JSON_VALUE_TYPE_MISMATCH"": 5, ""KEY_SET_MISMATCH"": 5, ""LINE_CONTENT_MISMATCH"": 11, ""LINE_COUNT_MISMATCH"": 39, ""TRANSFORM_MISMATCH"": 25}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,baseline_gate_rejection_reason_counts,"{""SURVIVED"": 176, ""VALIDATOR_FAILED"": 24}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,classification_label_conformant_count,50
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,classification_label_nonconformant_count,0
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,classification_oracle_correct_count,17
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,classification_oracle_incorrect_count,33
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,classification_wrong_permitted_label_accepted_count,33
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,paired_transition_counts,"{""baseline_fail__counterfactual_fail__oracle_correct"": 0, ""baseline_fail__counterfactual_fail__oracle_incorrect"": 24, ""baseline_fail__counterfactual_survive__oracle_correct"": 0, ""baseline_fail__counterfactual_survive__oracle_incorrect"": 0, ""baseline_survive__counterfactual_fail__oracle_correct"": 0, ""baseline_survive__counterfactual_fail__oracle_incorrect"": 61, ""baseline_survive__counterfactual_survive__oracle_correct"": 78, ""baseline_survive__counterfactual_survive__oracle_incorrect"": 37}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,identity_false_accept_before,true
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,identity_counterfactual_false_accept,true
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:270m,gemma3:270m,transition_count_sum,200
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,observation_count,200
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,oracle_correct_count,99
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,oracle_incorrect_count,101
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,contract_accept_count,118
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,contract_reject_count,82
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,false_accept_count_before_replay,100
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,false_accept_caught_count,79
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,false_accept_remaining_count,21
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,newly_admitted_incorrect_count,0
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,counterfactual_false_accept_count,21
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,correct_rejected_count,2
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,newly_rejected_correct_count,2
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,newly_recovered_correct_count,0
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,false_accept_catch_rate,0.79
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,precision_among_contract_accepted_observations,0.8220338983050848
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,baseline_gate_survived_count,198
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,counterfactual_gate_survived_count,117
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,raw_contract_rejection_reason_counts,"{""ACCEPTED"": 118, ""INVALID_JSON"": 1, ""JSON_VALUE_TYPE_MISMATCH"": 12, ""LINE_CONTENT_MISMATCH"": 38, ""LINE_COUNT_MISMATCH"": 5, ""SUPPLIED_VALUE_MISMATCH"": 2, ""TRANSFORM_MISMATCH"": 24}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,baseline_gate_rejection_reason_counts,"{""SURVIVED"": 198, ""TTFT_EXCEEDED"": 1, ""VALIDATOR_FAILED"": 1}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,classification_label_conformant_count,50
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,classification_label_nonconformant_count,0
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,classification_oracle_correct_count,37
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,classification_oracle_incorrect_count,13
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,classification_wrong_permitted_label_accepted_count,13
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,paired_transition_counts,"{""baseline_fail__counterfactual_fail__oracle_correct"": 1, ""baseline_fail__counterfactual_fail__oracle_incorrect"": 1, ""baseline_fail__counterfactual_survive__oracle_correct"": 0, ""baseline_fail__counterfactual_survive__oracle_incorrect"": 0, ""baseline_survive__counterfactual_fail__oracle_correct"": 2, ""baseline_survive__counterfactual_fail__oracle_incorrect"": 79, ""baseline_survive__counterfactual_survive__oracle_correct"": 96, ""baseline_survive__counterfactual_survive__oracle_incorrect"": 21}"
ac7cb2ee4b47ee07c4a0a63b122d56ce47d49dffb88ff82e19fd9a32d638edf0,ea585eaf7775426ca9d58e8b8276a7bc18d7789545f84bb370aae6ac4ce6a1f0,6e255b2d44599f49a1cda82f989b110a015c16c55da54ea6501f4b8cb18fa295,425fa9328781ff2e53f69ce0a054531e106be3a6ed1380c148e35ec3d47c8ca0,a3bde560ccf875658f9129c3eaa321b51c6c29f3f5a7096d9a97eca070310622,c0576396252f39523840ca1d970648a84ec03960ca746451a10c0ef83b6cb676,c1fb5e0010e46c5a0ef0bf17ea2635da36f30426,model,gemma3:1b,gemma3:1b,identity_false_accept_before,true
